chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize25	PowerAtEffectSize50	ValidConnection	CellType	Reference
chr11	6747194	6747694	HBE1|chr11:6768425-6768925	-0.04178053	chr11	5291373	5291373	HBE1	FALSE	0.846461063242	NA	0.939263699464	NA	TRUE	K562	Klann2017
chr11	6755254	6755754	HBE1|chr11:6776485-6776985	0.00530995	chr11	5291373	5291373	HBE1	FALSE	0.908619816778	NA	0.999992693388	NA	TRUE	K562	Klann2017
chr11	6757334	6757834	HBE1|chr11:6778565-6779065	0.01177353	chr11	5291373	5291373	HBE1	FALSE	0.967834268322	NA	0.996130215849	NA	TRUE	K562	Klann2017
chr11	6812294	6812834	HBE1|chr11:6833525-6834065	0.06492206	chr11	5291373	5291373	HBE1	FALSE	0.989919227926	NA	0.999999996724	NA	TRUE	K562	Klann2017
chr11	7072514	7073014	HBE1|chr11:7093745-7094245	0.08265919	chr11	5291373	5291373	HBE1	FALSE	0.982456342633	NA	0.999978994727	NA	TRUE	K562	Klann2017
chr11	7079654	7080194	HBE1|chr11:7100885-7101425	0.0311599	chr11	5291373	5291373	HBE1	FALSE	0.982456342633	NA	0.99999998969	NA	TRUE	K562	Klann2017
chr11	7080774	7081274	HBE1|chr11:7102005-7102505	0.04791409	chr11	5291373	5291373	HBE1	FALSE	0.989919227926	NA	0.999669196645	NA	TRUE	K562	Klann2017
chr11	7098154	7098654	HBE1|chr11:7119385-7119885	0.00706824	chr11	5291373	5291373	HBE1	FALSE	0.912207910257	NA	0.999986768353	NA	TRUE	K562	Klann2017
chr11	7278294	7278834	HBE1|chr11:7299525-7300065	0.06849547	chr11	5291373	5291373	HBE1	FALSE	0.989919227926	NA	0.990340752908	NA	TRUE	K562	Klann2017
chr11	7442474	7443054	HBE1|chr11:7463705-7464285	0.08707572	chr11	5291373	5291373	HBE1	FALSE	0.982456342633	NA	0.999296531287	NA	TRUE	K562	Klann2017
chr11	61834595	61834918	FADS1|chr11:61602067-61602390	-0.580721711	chr11	61584529	61584529	FADS1	TRUE	1.3699999999999998e-25	NA	NA	NA	TRUE	K562	Xie2017
chr11	61841784	61841802	FADS1|chr11:61609256-61609274	-0.265317927	chr11	61584529	61584529	FADS1	TRUE	0.0065232	NA	NA	NA	TRUE	K562	Xie2017
chr11	61971611	61972038	FTH1|chr11:61739083-61739510	-0.181220904	chr11	61735132	61735132	FTH1	TRUE	1.12e-7	NA	NA	NA	TRUE	K562	Xie2017
chr12	53696201	53696701	COPZ1|chr12:54089985-54090485	-0.03057933	chr12	54718873	54718873	COPZ1	FALSE	0.753598877342	NA	1	NA	TRUE	K562	Fulco2019
chr12	53696201	53696701	HNRNPA1|chr12:54089985-54090485	0.01000726	chr12	54674473	54674473	HNRNPA1	FALSE	0.967613756798	NA	0.999574286419	NA	TRUE	K562	Fulco2019
chr12	53696201	53696701	ITGA5|chr12:54089985-54090485	-0.024815056	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	1	NA	TRUE	K562	Fulco2019
chr12	53696201	53696701	NFE2|chr12:54089985-54090485	-0.0253125	chr12	54694821	54694821	NFE2	FALSE	0.920785650459	NA	0.999996512423	NA	TRUE	K562	Fulco2019
chr12	53701681	53702221	COPZ1|chr12:54095465-54096005	-0.00305569	chr12	54718873	54718873	COPZ1	FALSE	0.974465417009	NA	1	NA	TRUE	K562	Fulco2019
chr12	53701681	53702221	HNRNPA1|chr12:54095465-54096005	-0.00444185	chr12	54674473	54674473	HNRNPA1	FALSE	0.967613756798	NA	0.999999977351	NA	TRUE	K562	Fulco2019
chr12	53701681	53702221	ITGA5|chr12:54095465-54096005	-0.005955163	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	1	NA	TRUE	K562	Fulco2019
chr12	53701681	53702221	NFE2|chr12:54095465-54096005	0.02402311	chr12	54694821	54694821	NFE2	FALSE	0.905911734903	NA	0.999997165109	NA	TRUE	K562	Fulco2019
chr12	53719581	53720101	COPZ1|chr12:54113365-54113885	-0.03475189	chr12	54718873	54718873	COPZ1	FALSE	0.753598877342	NA	0.999999999996	NA	TRUE	K562	Fulco2019
chr12	53719581	53720101	HNRNPA1|chr12:54113365-54113885	-0.10084807	chr12	54674473	54674473	HNRNPA1	FALSE	0.5820586203320001	NA	0.997890865561	NA	TRUE	K562	Fulco2019
chr12	53719581	53720101	ITGA5|chr12:54113365-54113885	0.020598316	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	0.999999965588	NA	TRUE	K562	Fulco2019
chr12	53719581	53720101	NFE2|chr12:54113365-54113885	-0.0095429	chr12	54694821	54694821	NFE2	FALSE	0.998265820297	NA	0.996185284112	NA	TRUE	K562	Fulco2019
chr12	53726221	53726741	COPZ1|chr12:54120005-54120525	0.00985364	chr12	54718873	54718873	COPZ1	FALSE	0.974465417009	NA	0.999999999999	NA	TRUE	K562	Fulco2019
chr12	53726221	53726741	HNRNPA1|chr12:54120005-54120525	-6.4309e-4	chr12	54674473	54674473	HNRNPA1	FALSE	0.998348135766	NA	0.998738769953	NA	TRUE	K562	Fulco2019
chr12	53726221	53726741	ITGA5|chr12:54120005-54120525	-0.047997057	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	0.999994914555	NA	TRUE	K562	Fulco2019
chr12	53726221	53726741	NFE2|chr12:54120005-54120525	0.14941822	chr12	54694821	54694821	NFE2	FALSE	0.100451067556	NA	0.946521921055	NA	TRUE	K562	Fulco2019
chr12	53727273	53727861	COPZ1|chr12:54121057-54121645	-0.01145776	chr12	54718873	54718873	COPZ1	FALSE	0.888814436232	NA	1	NA	PromoterElement	K562	Fulco2019
chr12	53727273	53727861	HNRNPA1|chr12:54121057-54121645	0.02656733	chr12	54674473	54674473	HNRNPA1	FALSE	0.952058897667	NA	0.999994595972	NA	PromoterElement	K562	Fulco2019
chr12	53727273	53727861	ITGA5|chr12:54121057-54121645	-0.013922837	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	1	NA	PromoterElement	K562	Fulco2019
chr12	53727273	53727861	NFE2|chr12:54121057-54121645	0.03928253	chr12	54694821	54694821	NFE2	FALSE	0.859766075508	NA	0.999999858138	NA	PromoterElement	K562	Fulco2019
chr12	53743501	53744041	COPZ1|chr12:54137285-54137825	-0.01501967	chr12	54718873	54718873	COPZ1	FALSE	0.879147233175	NA	1	NA	TRUE	K562	Fulco2019
chr12	53743501	53744041	HNRNPA1|chr12:54137285-54137825	0.01547957	chr12	54674473	54674473	HNRNPA1	FALSE	0.967613756798	NA	0.999987218036	NA	TRUE	K562	Fulco2019
chr12	53743501	53744041	ITGA5|chr12:54137285-54137825	0.014491734	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	1	NA	TRUE	K562	Fulco2019
chr12	53743501	53744041	NFE2|chr12:54137285-54137825	0.03340879	chr12	54694821	54694821	NFE2	FALSE	0.892737161892	NA	0.999925913435	NA	TRUE	K562	Fulco2019
chr12	53746561	53747061	COPZ1|chr12:54140345-54140845	-0.02190487	chr12	54718873	54718873	COPZ1	FALSE	0.837481255458	NA	1	NA	TRUE	K562	Fulco2019
chr12	53746561	53747061	HNRNPA1|chr12:54140345-54140845	0.0036499	chr12	54674473	54674473	HNRNPA1	FALSE	0.998348135766	NA	0.999999293531	NA	TRUE	K562	Fulco2019
chr12	53746561	53747061	ITGA5|chr12:54140345-54140845	-0.024447599	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	1	NA	TRUE	K562	Fulco2019
chr12	53746561	53747061	NFE2|chr12:54140345-54140845	-0.0282422	chr12	54694821	54694821	NFE2	FALSE	0.892737161892	NA	0.999725856404	NA	TRUE	K562	Fulco2019
chr12	53751501	53752001	COPZ1|chr12:54145285-54145785	0.00451964	chr12	54718873	54718873	COPZ1	FALSE	0.974465417009	NA	1	NA	PromoterElement	K562	Fulco2019
chr12	53751501	53752001	HNRNPA1|chr12:54145285-54145785	0.03472609	chr12	54674473	54674473	HNRNPA1	FALSE	0.922312129653	NA	0.999996950978	NA	PromoterElement	K562	Fulco2019
chr12	53751501	53752001	ITGA5|chr12:54145285-54145785	0.004947476	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	1	NA	PromoterElement	K562	Fulco2019
chr12	53751501	53752001	NFE2|chr12:54145285-54145785	-0.00340166	chr12	54694821	54694821	NFE2	FALSE	0.998265820297	NA	0.999998805632	NA	PromoterElement	K562	Fulco2019
chr12	53756784	53757601	COPZ1|chr12:54150568-54151385	-0.02222514	chr12	54718873	54718873	COPZ1	FALSE	0.753598877342	NA	1	NA	PromoterElement	K562	Fulco2019
chr12	53756784	53757601	HNRNPA1|chr12:54150568-54151385	0.00677934	chr12	54674473	54674473	HNRNPA1	FALSE	0.967613756798	NA	0.999999684726	NA	PromoterElement	K562	Fulco2019
chr12	53756784	53757601	ITGA5|chr12:54150568-54151385	0.006511376	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	1	NA	PromoterElement	K562	Fulco2019
chr12	53756784	53757601	NFE2|chr12:54150568-54151385	-0.0108857	chr12	54694821	54694821	NFE2	FALSE	0.972885984974	NA	0.999999957412	NA	PromoterElement	K562	Fulco2019
chr12	53767601	53768121	COPZ1|chr12:54161385-54161905	-0.03136565	chr12	54718873	54718873	COPZ1	FALSE	0.849777965302	NA	0.999998608928	NA	TRUE	K562	Fulco2019
chr12	53767601	53768121	HNRNPA1|chr12:54161385-54161905	-0.02150727	chr12	54674473	54674473	HNRNPA1	FALSE	0.967613756798	NA	0.954252348308	NA	TRUE	K562	Fulco2019
chr12	53767601	53768121	ITGA5|chr12:54161385-54161905	0.026442918	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	0.999999998919	NA	TRUE	K562	Fulco2019
chr12	53767601	53768121	NFE2|chr12:54161385-54161905	-0.05874899	chr12	54694821	54694821	NFE2	FALSE	0.866203130695	NA	0.944708353699	NA	TRUE	K562	Fulco2019
chr12	53791661	53792161	COPZ1|chr12:54185445-54185945	0.05433317	chr12	54718873	54718873	COPZ1	FALSE	0.480712345215	NA	1	NA	TRUE	K562	Fulco2019
chr12	53791661	53792161	HNRNPA1|chr12:54185445-54185945	-0.02572394	chr12	54674473	54674473	HNRNPA1	FALSE	0.967613756798	NA	0.999786673021	NA	TRUE	K562	Fulco2019
chr12	53791661	53792161	ITGA5|chr12:54185445-54185945	0.018537457	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	1	NA	TRUE	K562	Fulco2019
chr12	53791661	53792161	NFE2|chr12:54185445-54185945	-0.01560573	chr12	54694821	54694821	NFE2	FALSE	0.972885984974	NA	0.998516909522	NA	TRUE	K562	Fulco2019
chr12	53808921	53809441	COPZ1|chr12:54202705-54203225	-0.03745096	chr12	54718873	54718873	COPZ1	FALSE	0.753598877342	NA	0.999999997705	NA	TRUE	K562	Fulco2019
chr12	53808921	53809441	HNRNPA1|chr12:54202705-54203225	-0.04264279	chr12	54674473	54674473	HNRNPA1	FALSE	0.943353738608	NA	0.986289817444	NA	TRUE	K562	Fulco2019
chr12	53808921	53809441	ITGA5|chr12:54202705-54203225	-0.002109557	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	0.999999999931	NA	TRUE	K562	Fulco2019
chr12	53808921	53809441	NFE2|chr12:54202705-54203225	0.01598116	chr12	54694821	54694821	NFE2	FALSE	0.998265820297	NA	0.989010862395	NA	TRUE	K562	Fulco2019
chr12	53941601	53942201	COPZ1|chr12:54335385-54335985	0.02282485	chr12	54718873	54718873	COPZ1	FALSE	0.879147233175	NA	0.999999999998	NA	TRUE	K562	Fulco2019
chr12	53941601	53942201	HNRNPA1|chr12:54335385-54335985	0.00334062	chr12	54674473	54674473	HNRNPA1	FALSE	0.998348135766	NA	0.997444941558	NA	TRUE	K562	Fulco2019
chr12	53941601	53942201	ITGA5|chr12:54335385-54335985	-0.023788818	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	0.999999999963	NA	TRUE	K562	Fulco2019
chr12	53941601	53942201	NFE2|chr12:54335385-54335985	-0.02263495	chr12	54694821	54694821	NFE2	FALSE	0.960322711299	NA	0.994260535072	NA	TRUE	K562	Fulco2019
chr12	53944681	53945201	COPZ1|chr12:54338465-54338985	-0.03261898	chr12	54718873	54718873	COPZ1	FALSE	0.70357100515	NA	1	NA	TRUE	K562	Fulco2019
chr12	53944681	53945201	HNRNPA1|chr12:54338465-54338985	0.00876982	chr12	54674473	54674473	HNRNPA1	FALSE	0.967613756798	NA	0.999999134093	NA	TRUE	K562	Fulco2019
chr12	53944681	53945201	ITGA5|chr12:54338465-54338985	-0.055688796	chr12	54813050	54813050	ITGA5	FALSE	0.943864635415	NA	1	NA	TRUE	K562	Fulco2019
chr12	53944681	53945201	NFE2|chr12:54338465-54338985	0.01701599	chr12	54694821	54694821	NFE2	FALSE	0.963505038034	NA	0.999948686972	NA	TRUE	K562	Fulco2019
chr12	53948821	53949341	COPZ1|chr12:54342605-54343125	0.06222718	chr12	54718873	54718873	COPZ1	FALSE	0.19365426314	NA	1	NA	TRUE	K562	Fulco2019
chr12	53948821	53949341	HNRNPA1|chr12:54342605-54343125	-0.04399715	chr12	54674473	54674473	HNRNPA1	FALSE	0.873271418836	NA	0.999955068054	NA	TRUE	K562	Fulco2019
chr12	53948821	53949341	ITGA5|chr12:54342605-54343125	-0.014327066	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	1	NA	TRUE	K562	Fulco2019
chr12	53948821	53949341	NFE2|chr12:54342605-54343125	-0.01819889	chr12	54694821	54694821	NFE2	FALSE	0.960322711299	NA	0.999988239355	NA	TRUE	K562	Fulco2019
chr12	53949461	53950021	COPZ1|chr12:54343245-54343805	0.00916003	chr12	54718873	54718873	COPZ1	FALSE	0.928604441005	NA	1	NA	TRUE	K562	Fulco2019
chr12	53949461	53950021	HNRNPA1|chr12:54343245-54343805	-0.00140999	chr12	54674473	54674473	HNRNPA1	FALSE	0.99793308439	NA	0.999998499701	NA	TRUE	K562	Fulco2019
chr12	53949461	53950021	ITGA5|chr12:54343245-54343805	0.005657466	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	1	NA	TRUE	K562	Fulco2019
chr12	53949461	53950021	NFE2|chr12:54343245-54343805	0.04965644	chr12	54694821	54694821	NFE2	FALSE	0.7631454859260001	NA	0.999916677684	NA	TRUE	K562	Fulco2019
chr12	53950281	53950781	COPZ1|chr12:54344065-54344565	0.03637528	chr12	54718873	54718873	COPZ1	FALSE	0.614540875773	NA	0.999999993795	NA	TRUE	K562	Fulco2019
chr12	53950281	53950781	HNRNPA1|chr12:54344065-54344565	-0.03553214	chr12	54674473	54674473	HNRNPA1	FALSE	0.873271418836	NA	0.999980418388	NA	TRUE	K562	Fulco2019
chr12	53950281	53950781	ITGA5|chr12:54344065-54344565	-0.013911294	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	1	NA	TRUE	K562	Fulco2019
chr12	53950281	53950781	NFE2|chr12:54344065-54344565	0.03226658	chr12	54694821	54694821	NFE2	FALSE	0.892737161892	NA	0.999962630037	NA	TRUE	K562	Fulco2019
chr12	53963401	53963921	COPZ1|chr12:54357185-54357705	-0.02260719	chr12	54718873	54718873	COPZ1	FALSE	0.837481255458	NA	1	NA	TRUE	K562	Fulco2019
chr12	53963401	53963921	HNRNPA1|chr12:54357185-54357705	-0.05675297	chr12	54674473	54674473	HNRNPA1	FALSE	0.81973110245	NA	0.999999595805	NA	TRUE	K562	Fulco2019
chr12	53963401	53963921	ITGA5|chr12:54357185-54357705	0.003593884	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	1	NA	TRUE	K562	Fulco2019
chr12	53963401	53963921	NFE2|chr12:54357185-54357705	0.00442889	chr12	54694821	54694821	NFE2	FALSE	0.998265820297	NA	0.99998252298	NA	TRUE	K562	Fulco2019
chr12	53963941	53964561	COPZ1|chr12:54357725-54358345	-0.06099721	chr12	54718873	54718873	COPZ1	FALSE	0.480712345215	NA	0.999999998907	NA	TRUE	K562	Fulco2019
chr12	53963941	53964561	HNRNPA1|chr12:54357725-54358345	-0.06907861	chr12	54674473	54674473	HNRNPA1	FALSE	0.81973110245	NA	0.996273895707	NA	TRUE	K562	Fulco2019
chr12	53963941	53964561	ITGA5|chr12:54357725-54358345	-0.012162768	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	0.999999992969	NA	TRUE	K562	Fulco2019
chr12	53963941	53964561	NFE2|chr12:54357725-54358345	-0.04449103	chr12	54694821	54694821	NFE2	FALSE	0.892737161892	NA	0.989753089484	NA	TRUE	K562	Fulco2019
chr12	53974706	53975206	COPZ1|chr12:54368490-54368990	2.0894e-4	chr12	54718873	54718873	COPZ1	FALSE	0.994554336812	NA	1	NA	PromoterElement	K562	Fulco2019
chr12	53974706	53975206	HNRNPA1|chr12:54368490-54368990	0.04883028	chr12	54674473	54674473	HNRNPA1	FALSE	0.81973110245	NA	0.999999349472	NA	PromoterElement	K562	Fulco2019
chr12	53974706	53975206	ITGA5|chr12:54368490-54368990	0.0141743	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	1	NA	PromoterElement	K562	Fulco2019
chr12	53974706	53975206	NFE2|chr12:54368490-54368990	0.00893968	chr12	54694821	54694821	NFE2	FALSE	0.998265820297	NA	0.999995967797	NA	PromoterElement	K562	Fulco2019
chr12	53987761	53988281	COPZ1|chr12:54381545-54382065	-0.06348534	chr12	54718873	54718873	COPZ1	FALSE	0.495970590458	NA	0.999999996041	NA	TRUE	K562	Fulco2019
chr12	53987761	53988281	HNRNPA1|chr12:54381545-54382065	0.09500955	chr12	54674473	54674473	HNRNPA1	FALSE	0.787377660233	NA	0.98886000409100006	NA	TRUE	K562	Fulco2019
chr12	53987761	53988281	ITGA5|chr12:54381545-54382065	-0.002417354	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	0.999999999962	NA	TRUE	K562	Fulco2019
chr12	53987761	53988281	NFE2|chr12:54381545-54382065	-0.00476763	chr12	54694821	54694821	NFE2	FALSE	0.998265820297	NA	0.976589824994	NA	TRUE	K562	Fulco2019
chr12	53989021	53989521	COPZ1|chr12:54382805-54383305	-0.02251763	chr12	54718873	54718873	COPZ1	FALSE	0.849777965302	NA	1	NA	TRUE	K562	Fulco2019
chr12	53989021	53989521	HNRNPA1|chr12:54382805-54383305	0.00209579	chr12	54674473	54674473	HNRNPA1	FALSE	0.998348135766	NA	0.987888182449	NA	TRUE	K562	Fulco2019
chr12	53989021	53989521	ITGA5|chr12:54382805-54383305	-0.010260824	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	1	NA	TRUE	K562	Fulco2019
chr12	53989021	53989521	NFE2|chr12:54382805-54383305	-0.02727059	chr12	54694821	54694821	NFE2	FALSE	0.905911734903	NA	0.999288087986	NA	TRUE	K562	Fulco2019
chr12	54004001	54004501	COPZ1|chr12:54397785-54398285	-0.01333546	chr12	54718873	54718873	COPZ1	FALSE	0.892940117632	NA	1	NA	TRUE	K562	Fulco2019
chr12	54004001	54004501	HNRNPA1|chr12:54397785-54398285	0.02143025	chr12	54674473	54674473	HNRNPA1	FALSE	0.967613756798	NA	0.999701851121	NA	TRUE	K562	Fulco2019
chr12	54004001	54004501	ITGA5|chr12:54397785-54398285	-0.006315086	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	1	NA	TRUE	K562	Fulco2019
chr12	54004001	54004501	NFE2|chr12:54397785-54398285	0.03602481	chr12	54694821	54694821	NFE2	FALSE	0.892737161892	NA	0.999452360684	NA	TRUE	K562	Fulco2019
chr12	54005881	54006381	COPZ1|chr12:54399665-54400165	0.00295463	chr12	54718873	54718873	COPZ1	FALSE	0.974465417009	NA	1	NA	TRUE	K562	Fulco2019
chr12	54005881	54006381	HNRNPA1|chr12:54399665-54400165	-0.03469775	chr12	54674473	54674473	HNRNPA1	FALSE	0.873271418836	NA	0.99999994581	NA	TRUE	K562	Fulco2019
chr12	54005881	54006381	ITGA5|chr12:54399665-54400165	-0.012878249	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	1	NA	TRUE	K562	Fulco2019
chr12	54005881	54006381	NFE2|chr12:54399665-54400165	0.00401884	chr12	54694821	54694821	NFE2	FALSE	0.998265820297	NA	0.999989282765	NA	TRUE	K562	Fulco2019
chr12	54017761	54018281	COPZ1|chr12:54411545-54412065	-0.01756555	chr12	54718873	54718873	COPZ1	FALSE	0.849777965302	NA	1	NA	TRUE	K562	Fulco2019
chr12	54017761	54018281	HNRNPA1|chr12:54411545-54412065	-0.0331253	chr12	54674473	54674473	HNRNPA1	FALSE	0.873271418836	NA	0.999999925821	NA	TRUE	K562	Fulco2019
chr12	54017761	54018281	ITGA5|chr12:54411545-54412065	0.001943818	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	1	NA	TRUE	K562	Fulco2019
chr12	54017761	54018281	NFE2|chr12:54411545-54412065	-0.03038836	chr12	54694821	54694821	NFE2	FALSE	0.892737161892	NA	0.999999518958	NA	TRUE	K562	Fulco2019
chr12	54018561	54019101	COPZ1|chr12:54412345-54412885	-0.01391468	chr12	54718873	54718873	COPZ1	FALSE	0.879147233175	NA	1	NA	TRUE	K562	Fulco2019
chr12	54018561	54019101	HNRNPA1|chr12:54412345-54412885	0.01639269	chr12	54674473	54674473	HNRNPA1	FALSE	0.967613756798	NA	0.999999000541	NA	TRUE	K562	Fulco2019
chr12	54018561	54019101	ITGA5|chr12:54412345-54412885	-0.01885091	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	1	NA	TRUE	K562	Fulco2019
chr12	54018561	54019101	NFE2|chr12:54412345-54412885	0.0633626	chr12	54694821	54694821	NFE2	FALSE	0.6465917168249999	NA	0.99999951862	NA	TRUE	K562	Fulco2019
chr12	54040041	54040561	COPZ1|chr12:54433825-54434345	-0.01176851	chr12	54718873	54718873	COPZ1	FALSE	0.908825979055	NA	1	NA	TRUE	K562	Fulco2019
chr12	54040041	54040561	HNRNPA1|chr12:54433825-54434345	0.03028488	chr12	54674473	54674473	HNRNPA1	FALSE	0.952058897667	NA	0.999958432253	NA	TRUE	K562	Fulco2019
chr12	54040041	54040561	ITGA5|chr12:54433825-54434345	0.019477333	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	1	NA	TRUE	K562	Fulco2019
chr12	54040041	54040561	NFE2|chr12:54433825-54434345	0.05898682	chr12	54694821	54694821	NFE2	FALSE	0.7366905867229999	NA	0.999657599238	NA	TRUE	K562	Fulco2019
chr12	54053626	54054126	COPZ1|chr12:54447410-54447910	-0.01015938	chr12	54718873	54718873	COPZ1	FALSE	0.935708732859	NA	1	NA	PromoterElement	K562	Fulco2019
chr12	54053626	54054126	HNRNPA1|chr12:54447410-54447910	-0.0070037	chr12	54674473	54674473	HNRNPA1	FALSE	0.967613756798	NA	0.999962692362	NA	PromoterElement	K562	Fulco2019
chr12	54053626	54054126	ITGA5|chr12:54447410-54447910	0.01876682	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	1	NA	PromoterElement	K562	Fulco2019
chr12	54053626	54054126	NFE2|chr12:54447410-54447910	0.15678689	chr12	54694821	54694821	NFE2	TRUE	0.0170836922592	NA	0.989411848347	NA	PromoterElement	K562	Fulco2019
chr12	54080941	54081481	COPZ1|chr12:54474725-54475265	0.02076803	chr12	54718873	54718873	COPZ1	FALSE	0.935708732859	NA	0.997001477775	NA	PromoterElement	K562	Fulco2019
chr12	54080941	54081481	ITGA5|chr12:54474725-54475265	-0.069198499	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	0.999970885185	NA	PromoterElement	K562	Fulco2019
chr12	54081573	54082181	COPZ1|chr12:54475357-54475965	0.03214167	chr12	54718873	54718873	COPZ1	FALSE	0.879147233175	NA	0.999998891625	NA	PromoterElement	K562	Fulco2019
chr12	54081573	54082181	HNRNPA1|chr12:54475357-54475965	0.04311657	chr12	54674473	54674473	HNRNPA1	FALSE	0.967613756798	NA	0.924054253191	NA	PromoterElement	K562	Fulco2019
chr12	54081573	54082181	ITGA5|chr12:54475357-54475965	0.011413986	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	0.999119555045	NA	PromoterElement	K562	Fulco2019
chr12	54082501	54083001	COPZ1|chr12:54476285-54476785	-0.05496387	chr12	54718873	54718873	COPZ1	FALSE	0.753598877342	NA	0.99992338291	NA	TRUE	K562	Fulco2019
chr12	54082501	54083001	HNRNPA1|chr12:54476285-54476785	0.05591536	chr12	54674473	54674473	HNRNPA1	FALSE	0.966466191666	NA	0.884202559188	NA	TRUE	K562	Fulco2019
chr12	54082501	54083001	ITGA5|chr12:54476285-54476785	-0.038375343	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	0.999999972081	NA	TRUE	K562	Fulco2019
chr12	54083861	54084401	COPZ1|chr12:54477645-54478185	0.05810404	chr12	54718873	54718873	COPZ1	FALSE	0.730863868925	NA	0.999996092541	NA	TRUE	K562	Fulco2019
chr12	54083861	54084401	HNRNPA1|chr12:54477645-54478185	0.08466289	chr12	54674473	54674473	HNRNPA1	FALSE	0.873271418836	NA	0.802294026994	NA	TRUE	K562	Fulco2019
chr12	54083861	54084401	ITGA5|chr12:54477645-54478185	-0.064695763	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	0.999999927966	NA	TRUE	K562	Fulco2019
chr12	54083861	54084401	NFE2|chr12:54477645-54478185	0.02583429	chr12	54694821	54694821	NFE2	FALSE	0.989389672416	NA	0.893349324373	NA	TRUE	K562	Fulco2019
chr12	54092861	54093421	COPZ1|chr12:54486645-54487205	-0.04802597	chr12	54718873	54718873	COPZ1	FALSE	0.879147233175	NA	0.994383480943	NA	TRUE	K562	Fulco2019
chr12	54092861	54093421	ITGA5|chr12:54486645-54487205	-0.046333534	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	0.932167725549	NA	TRUE	K562	Fulco2019
chr12	54138981	54139481	COPZ1|chr12:54532765-54533265	-0.00234921	chr12	54718873	54718873	COPZ1	FALSE	0.98010627849	NA	1	NA	TRUE	K562	Fulco2019
chr12	54138981	54139481	HNRNPA1|chr12:54532765-54533265	-0.00727257	chr12	54674473	54674473	HNRNPA1	FALSE	0.967613756798	NA	0.999862457017	NA	TRUE	K562	Fulco2019
chr12	54138981	54139481	ITGA5|chr12:54532765-54533265	0.006807935	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	1	NA	TRUE	K562	Fulco2019
chr12	54138981	54139481	NFE2|chr12:54532765-54533265	-0.00157162	chr12	54694821	54694821	NFE2	FALSE	0.998265820297	NA	0.999863477702	NA	TRUE	K562	Fulco2019
chr12	54159081	54159601	COPZ1|chr12:54552865-54553385	-0.0024729	chr12	54718873	54718873	COPZ1	FALSE	0.974465417009	NA	1	NA	TRUE	K562	Fulco2019
